runtime, var  , query , n_s , n_st , timerange
61.94913387298584 , 73.76625720073696 , q1 , 1 , 1 , minute
22.838711738586426 , 14.789666317260803 , q6 , 1 , 1 , minute
14.861822128295898 , 5.259926694159575 , q6 , 1 , 1 , hour
45.23360729217529 , 3.5206105498120004 , q6 , 1 , 1 , day
192.76392459869385 , 0.9388631974286754 , q6 , 1 , 1 , week
783.5662364959717 , 19.28504917943276 , q6 , 1 , 1 , month
15.475630760192871 , 0.7921921646107642 , q6 , 1 , 2 , minute
15.895366668701172 , 3.283745261180776 , q6 , 1 , 2 , hour
64.38684463500977 , 1.2748578737575227 , q6 , 1 , 2 , day
364.9630546569824 , 10.079840289865416 , q6 , 1 , 2 , week
1542.2167778015137 , 33.896855795977594 , q6 , 1 , 2 , month
13.555169105529785 , 5.4681321258033915 , q6 , 1 , 3 , minute
17.368793487548828 , 1.9633687910314876 , q6 , 1 , 3 , hour
93.71232986450195 , 4.599401284296844 , q6 , 1 , 3 , day
529.0219783782959 , 3.0372704910890675 , q6 , 1 , 3 , week
2287.551164627075 , 8.94760735146876 , q6 , 1 , 3 , month
16.673564910888672 , 7.782668458627648 , q6 , 1 , 4 , minute
19.87743377685547 , 4.794288311811218 , q6 , 1 , 4 , hour
114.9834394454956 , 2.9949550551841297 , q6 , 1 , 4 , day
694.2607164382935 , 1.1866866666727323 , q6 , 1 , 4 , week
3066.9900395653463 , 27.842137531940086 , q6 , 1 , 4 , month
14.608781337738037 , 3.0934333533200524 , q6 , 1 , 5 , minute
22.74543523788452 , 1.958952053044007 , q6 , 1 , 5 , hour
139.34849977493286 , 3.5320537661915004 , q6 , 1 , 5 , day
868.3860659599304 , 8.872226928146707 , q6 , 1 , 5 , week
3850.3577892596904 , 34.99121825352409 , q6 , 1 , 5 , month
15.19108772277832 , 2.160652418963273 , q6 , 1 , 6 , minute
25.33151388168335 , 1.8855811735452404 , q6 , 1 , 6 , hour
171.0714054107666 , 6.803458622403073 , q6 , 1 , 6 , day
1051.8370127677917 , 19.67088239952728 , q6 , 1 , 6 , week
4636.983475901864 , 44.75842729972365 , q6 , 1 , 6 , month
16.925137042999268 , 2.0406575640622147 , q6 , 1 , 7 , minute
27.772622108459473 , 2.5316858771747888 , q6 , 1 , 7 , hour
193.42975854873657 , 6.761080853122187 , q6 , 1 , 7 , day
1234.2261862754822 , 16.807380844544845 , q6 , 1 , 7 , week
5478.649242504223 , 31.255073892798432 , q6 , 1 , 7 , month
14.679403305053711 , 1.7598155413562009 , q6 , 1 , 8 , minute
24.90712881088257 , 2.5128684601667444 , q6 , 1 , 8 , hour
212.99578666687012 , 8.590195697856464 , q6 , 1 , 8 , day
1386.6401100158691 , 14.263443748273163 , q6 , 1 , 8 , week
6157.111940961896 , 30.841186070851673 , q6 , 1 , 8 , month
16.822431087493896 , 2.291187263986234 , q6 , 1 , 9 , minute
26.31300687789917 , 3.0091132314003675 , q6 , 1 , 9 , hour
236.89148426055908 , 6.830508902683998 , q6 , 1 , 9 , day
1560.3063702583313 , 16.094143712371217 , q6 , 1 , 9 , week
6890.2617534001665 , 41.3059263248589 , q6 , 1 , 9 , month
16.4613938331604 , 1.7867842407799157 , q6 , 1 , 10 , minute
28.04058313369751 , 2.6716813306385006 , q6 , 1 , 10 , hour
263.5037612915039 , 6.141242217134865 , q6 , 1 , 10 , day
1744.092264175415 , 15.709916000843984 , q6 , 1 , 10 , week
7708.018862284147 , 68.06270890672117 , q6 , 1 , 10 , month
9.066591262817383 , 1.5766812096064304 , q6 , 10 , 1 , minute
11.116344928741455 , 1.3120967784607094 , q6 , 10 , 1 , hour
40.90301275253296 , 3.0713120948120407 , q6 , 10 , 1 , day
194.8969268798828 , 5.978138614475594 , q6 , 10 , 1 , week
794.9662089347839 , 15.792968036078925 , q6 , 10 , 1 , month
9.015500545501709 , 0.756396974171292 , q6 , 10 , 2 , minute
14.541995525360107 , 1.6945807993874713 , q6 , 10 , 2 , hour
64.34234619140625 , 4.123871870021995 , q6 , 10 , 2 , day
367.90430307388306 , 9.378005338796328 , q6 , 10 , 2 , week
1555.2497673034668 , 14.484807339634127 , q6 , 10 , 2 , month
10.88280200958252 , 1.254206295394329 , q6 , 10 , 3 , minute
16.892848014831543 , 2.4067571850271046 , q6 , 10 , 3 , hour
91.65276050567627 , 5.58505993245437 , q6 , 10 , 3 , day
535.6396985054016 , 10.364051131397938 , q6 , 10 , 3 , week
