0.13148069381713867 , 0.10121668616198656  , q1 , 1 , 1 , minute
3.167262077331543 , 0.46643171114802484  , q1 , 10 , 7 , hour
70.19091367721558 , 6.415630663600569  , q1 , 10 , 7 , day
496.8581509590149 , 28.97109026674774  , q1 , 10 , 7 , week
2203.5328578948975 , 67.27369861567193  , q1 , 10 , 7 , month
0.6158018112182617 , 0.4126416181348266  , q1 , 10 , 8 , minute
3.794260025024414 , 0.9329807919354737  , q1 , 10 , 8 , hour
77.24847555160522 , 6.633455417982951  , q1 , 10 , 8 , day
561.2564945220947 , 34.59008552227759  , q1 , 10 , 8 , week
2532.5839138031006 , 82.65728008009474  , q1 , 10 , 8 , month
0.6343245506286621 , 0.369392471609034  , q1 , 10 , 9 , minute
4.246549606323242 , 1.4370289247090722  , q1 , 10 , 9 , hour
89.79125261306763 , 6.6966082488316605  , q1 , 10 , 9 , day
