70.96977472305298 , 3.23947707050852  , q1 , 3 , 1 , day , 10000
6.381014585494995 , 1.056845244390143  , q2 , 3 , 1 , day , 10000
7.070779800415039 , 1.1635779443544838  , q3 , 3 , 1 , day , 10000
18.709096908569336 , 1.5537467164482932  , q4 , 3 , 1 , day , 10000
199.8807179927826 , 2.062521082598486  , q5 , 3 , 1 , day , 10000
2.0450496673583984 , 1.162140515268129  , q6 , 3 , 1 , day , 10000
4.603527784347534 , 1.0232487960397243  , q7 , 3 , 1 , day , 10000
71.289222240448 , 1.650058781257939  , q1 , 3 , 1 , day , 10000
6.342395544052124 , 1.1931402388505359  , q2 , 3 , 1 , day , 10000
7.082041501998901 , 1.1982207388851986  , q3 , 3 , 1 , day , 10000
18.732218742370605 , 1.2975292117638966  , q4 , 3 , 1 , day , 10000
200.29318928718567 , 1.8214047868606418  , q5 , 3 , 1 , day , 10000
2.1175503730773926 , 1.1660204827000216  , q6 , 3 , 1 , day , 10000
4.620044231414795 , 1.2060013272057781  , q7 , 3 , 1 , day , 10000
74.99898672103882 , 7.249485746012313  , q1 , 3 , 1 , day , 100000
7.016277313232422 , 3.41221830572205  , q2 , 3 , 1 , day , 100000
7.583332061767578 , 2.891595963436168  , q3 , 3 , 1 , day , 100000
19.279813766479492 , 2.8597178791176447  , q4 , 3 , 1 , day , 100000
203.5439133644104 , 7.995534590438127  , q5 , 3 , 1 , day , 100000
7.818174362182617 , 5.3248531100546375  , q6 , 3 , 1 , day , 100000
5.085813999176025 , 2.664229736918435  , q7 , 3 , 1 , day , 100000
72.50884771347046 , 2.541837380433864  , q1 , 3 , 1 , day , 100000
6.862246990203857 , 2.933510331930926  , q2 , 3 , 1 , day , 100000
12.353837490081787 , 4.803655029215103  , q3 , 3 , 1 , day , 100000
19.218051433563232 , 3.1803333470683834  , q4 , 3 , 1 , day , 100000
201.49734020233154 , 3.948090439290585  , q5 , 3 , 1 , day , 100000
2.6499152183532715 , 2.9802167184074224  , q6 , 3 , 1 , day , 100000
5.100893974304199 , 2.5814421764812767  , q7 , 3 , 1 , day , 100000
72.94650077819824 , 3.965238571191112  , q1 , 3 , 1 , day , 100000
6.8405866622924805 , 2.7861378209173253  , q2 , 3 , 1 , day , 100000
7.6596856117248535 , 3.1012223707542526  , q3 , 3 , 1 , day , 100000
23.243403434753418 , 6.204537787364985  , q4 , 3 , 1 , day , 100000
203.827965259552 , 4.122893797247208  , q5 , 3 , 1 , day , 100000
2.5817036628723145 , 2.835433764897456  , q6 , 3 , 1 , day , 100000
5.088174343109131 , 2.5791518824997093  , q7 , 3 , 1 , day , 100000
73.28788042068481 , 4.038822558501755  , q1 , 3 , 1 , day , 100000
6.959056854248047 , 3.1047511610010594  , q2 , 3 , 1 , day , 100000
7.569146156311035 , 2.856649751038622  , q3 , 3 , 1 , day , 100000
19.23915147781372 , 3.2179591895826993  , q4 , 3 , 1 , day , 100000
202.97311544418335 , 11.533404689052627  , q5 , 3 , 1 , day , 100000
7.812130451202393 , 5.570778026836649  , q6 , 3 , 1 , day , 100000
5.195736885070801 , 2.8794757443896466  , q7 , 3 , 1 , day , 100000
82.64193534851074 , 11.05602323521373  , q1 , 3 , 1 , day , 1000000
19.322669506072998 , 7.266399488851282  , q2 , 3 , 1 , day , 1000000
20.444762706756592 , 6.34354998207457  , q3 , 3 , 1 , day , 1000000
34.13463830947876 , 5.867008562426166  , q4 , 3 , 1 , day , 1000000
218.6427354812622 , 8.16522196639605  , q5 , 3 , 1 , day , 1000000
8.779430389404297 , 5.077628505220569  , q6 , 3 , 1 , day , 1000000
