2.7770519256591797 , 8.144616797873255 , q1 , 1 , 1 , minute
3.2533884048461914 , 8.290465555054622 , q1 , 1 , 1 , hour
11.441469192504883 , 23.234683001759482 , q1 , 1 , 1 , day
58.364105224609375 , 111.83615681957656 , q1 , 1 , 1 , week
187.67075538635254 , 572.5797548393742 , q1 , 1 , 400 , minute
82.50367641448975 , 8.489609090689216 , q1 , 1 , 400 , hour
3607.461142539978 , 6097.747997463559 , q1 , 1 , 400 , day
24210.624361038208 , 36829.071775063385 , q1 , 1 , 400 , week
387.13996410369873 , 1183.4730824864002 , q1 , 1 , 800 , minute
529.6923875808716 , 1176.1371065359085 , q1 , 1 , 800 , hour
6226.719164848328 , 9201.209760778413 , q1 , 1 , 800 , day
31116.07267856598 , 43799.908225346866 , q1 , 1 , 800 , week
614.078426361084 , 1886.9787591760016 , q1 , 1 , 1200 , minute
225.70254802703857 , 8.494650891336 , q1 , 1 , 1200 , hour
9183.452773094177 , 13588.290180809525 , q1 , 1 , 1200 , day
30732.888293266296 , 32872.46234288346 , q1 , 1 , 1200 , week
749.2538690567017 , 2283.1562364153874 , q1 , 1 , 1600 , minute
989.8699998855591 , 2187.0566968958738 , q1 , 1 , 1600 , hour
11652.142238616943 , 14937.361522200623 , q1 , 1 , 1600 , day
33857.4488401413 , 31614.06048493365 , q1 , 1 , 1600 , week
951.7285346984863 , 2908.4404332671443 , q1 , 1 , 2000 , minute
1241.1000728607178 , 2746.633014300659 , q1 , 1 , 2000 , hour
17201.99694633484 , 27010.392848785643 , q1 , 1 , 2000 , day
130984.48964527676 , 166633.31043815237 , q1 , 1 , 2000 , week
5.79833984375 , 16.931867606791048 , q1 , 20 , 1 , minute
0.9765386581420898 , 0.15783943985954013 , q1 , 20 , 1 , hour
72.32227325439453 , 181.05728536833996 , q1 , 20 , 1 , day
122.53925800323486 , 276.16004962122537 , q1 , 20 , 1 , week
1153.6310195922852 , 3557.819935018083 , q1 , 20 , 400 , minute
1297.1990585327148 , 3108.473869665239 , q1 , 20 , 400 , hour
27009.095859527588 , 60551.03380362244 , q1 , 20 , 400 , day
192515.5050413949 , 372015.07240171934 , q1 , 20 , 400 , week
2071.431350708008 , 6384.943343085362 , q1 , 20 , 800 , minute
607.0882558822632 , 29.28945019588386 , q1 , 20 , 800 , hour
47765.16740322113 , 100877.55928191416 , q1 , 20 , 800 , day
76354.69920294626 , 119442.90629198901 , q1 , 20 , 800 , week
4327.489519119263 , 13397.844518555976 , q1 , 20 , 1200 , minute
918.7061548233032 , 36.03100404649962 , q1 , 20 , 1200 , hour
98736.17986270359 , 197807.48132959622 , q1 , 20 , 1200 , day
638116.2021160126 , 940097.8784993652 , q1 , 20 , 1200 , week
5359.240770339966 , 16590.730937090073 , q1 , 20 , 1600 , minute
1337.3533248901367 , 86.18785396627482 , q1 , 20 , 1600 , hour
140666.34668622699 , 287099.7409124589 , q1 , 20 , 1600 , day
22.090816497802734 , 68.32162562670003 , q1 , 1 , 10 , minute
88.19656372070312 , 274.3623534662549 , q1 , 1 , 50 , minute
162.78140544891357 , 507.36362518748706 , q1 , 1 , 100 , minute
2.0408153533935547 , 0.6364386653360141 , q1 , 1 , 10 , hour
8.711552619934082 , 0.27268469897579356 , q1 , 1 , 50 , hour
17.723894119262695 , 0.5140413083810625 , q1 , 1 , 100 , hour
95.54064273834229 , 178.0239860086657 , q1 , 1 , 10 , day
439.49968814849854 , 742.0848942559414 , q1 , 1 , 50 , day
888.4752035140991 , 1520.078383390241 , q1 , 1 , 100 , day
509.1982364654541 , 729.8357907860038 , q1 , 1 , 10 , week
263.00487518310547 , 101.3153559838174 , q1 , 1 , 50 , week
4529.927706718445 , 7181.126229302583 , q1 , 1 , 100 , week
70.82877159118652 , 219.99427162320129 , q1 , 20 , 10 , minute
257.7225685119629 , 803.5309083191223 , q1 , 20 , 50 , minute
559.5064640045166 , 1747.0216909549595 , q1 , 20 , 100 , minute
28.032326698303223 , 65.09110375596511 , q1 , 20 , 10 , hour
46.00019454956055 , 4.940813991437041 , q1 , 20 , 50 , hour
92.75562763214111 , 7.273237457516537 , q1 , 20 , 100 , hour
117.89495944976807 , 152.35818555638383 , q1 , 20 , 10 , day
3732.304048538208 , 8875.029729121274 , q1 , 20 , 50 , day
9815.377950668335 , 25301.381391701067 , q1 , 20 , 100 , day
66.60499572753906 , 2.9239831345561322 , q1 , 20 , 10 , week
2079.4278383255005 , 1977.9313342577773 , q1 , 20 , 50 , week
50400.29995441437 , 114402.38703820595 , q1 , 20 , 100 , week
7.679176330566406 , 21.97528998645383 , q1 , 40 , 1 , minute
77.8158187866211 , 240.07737478954584 , q1 , 40 , 10 , minute
225.27148723602295 , 691.8674140343227 , q1 , 40 , 50 , minute
891.3112640380859 , 2759.8983801888767 , q1 , 40 , 100 , minute
1.5853643417358398 , 0.44125350330309887 , q1 , 40 , 1 , hour
13.685965538024902 , 0.9699715591774131 , q1 , 40 , 10 , hour
152.62136459350586 , 214.35555379605177 , q1 , 40 , 50 , hour
158.7686538696289 , 6.016403488092073 , q1 , 40 , 100 , hour
88.62872123718262 , 183.09879058565724 , q1 , 40 , 1 , day
1085.1389408111572 , 2499.482874166285 , q1 , 40 , 10 , day
6436.200213432312 , 15342.44482864328 , q1 , 40 , 50 , day
7711.513638496399 , 14409.96708100715 , q1 , 40 , 100 , day
443.47314834594727 , 791.9133400061093 , q1 , 40 , 1 , week
1351.692295074463 , 1925.538404769644 , q1 , 40 , 10 , week
26081.47370815277 , 53625.222617063184 , q1 , 40 , 50 , week
84167.62781143188 , 125425.52952325232 , q1 , 40 , 100 , week
11.409878730773926 , 33.158621955760296 , q1 , 60 , 1 , minute
77.75931358337402 , 237.79857893671453 , q1 , 60 , 10 , minute
362.01536655426025 , 1104.2688783847368 , q1 , 60 , 50 , minute
612.9957675933838 , 1875.4054230908155 , q1 , 60 , 100 , minute
1.8356084823608398 , 0.09633431446359067 , q1 , 60 , 1 , hour
20.438766479492188 , 1.7515271846684985 , q1 , 60 , 10 , hour
211.16902828216553 , 281.8695645290257 , q1 , 60 , 50 , hour
228.14035415649414 , 9.743347385092797 , q1 , 60 , 100 , hour
118.16577911376953 , 214.2856767803614 , q1 , 60 , 1 , day
856.7898750305176 , 1335.6911621059494 , q1 , 60 , 10 , day
12691.303706169128 , 32089.467823088362 , q1 , 60 , 50 , day
8773.797988891602 , 11209.769719951282 , q1 , 60 , 100 , day
354.8974275588989 , 501.57530778537705 , q1 , 60 , 1 , week
3422.1359968185425 , 3345.915429461898 , q1 , 60 , 10 , week
45649.321722984314 , 78100.48320368343 , q1 , 60 , 50 , week
6544.888615608215 , 1269.047752254249 , q1 , 60 , 100 , week
1.212310791015625 , 0.38084418944288284 , q1 , 80 , 1 , minute
30.83784580230713 , 87.8721767824744 , q1 , 80 , 10 , minute
240.553879737854 , 716.3338644608617 , q1 , 80 , 50 , minute
552.5660991668701 , 1658.80988425778 , q1 , 80 , 100 , minute
2.6553869247436523 , 0.1773463262970788 , q1 , 80 , 1 , hour
33.18347930908203 , 2.5354738508506007 , q1 , 80 , 10 , hour
150.04754066467285 , 6.708803321372841 , q1 , 80 , 50 , hour
582.5977563858032 , 876.7807655056318 , q1 , 80 , 100 , hour
62.32807636260986 , 2.2453914183891155 , q1 , 80 , 1 , day
735.612940788269 , 339.0392909049174 , q1 , 80 , 10 , day
5510.298943519592 , 6619.285082213314 , q1 , 80 , 50 , day
11490.769624710083 , 13847.687050592649 , q1 , 80 , 100 , day
198.52967262268066 , 24.37694418707894 , q1 , 80 , 1 , week
4887.5200271606445 , 835.9611275326652 , q1 , 80 , 10 , week
36275.73416233063 , 17737.62827461874 , q1 , 80 , 50 , week
44940.59617519379 , 49913.800110251876 , q1 , 80 , 100 , week
4.579806327819824 , 11.318388496028623 , q1 , 100 , 1 , minute
39.22994136810303 , 112.96296923455216 , q1 , 100 , 10 , minute
130.30858039855957 , 360.5661195948433 , q1 , 100 , 50 , minute
441.34716987609863 , 1293.0275211275714 , q1 , 100 , 100 , minute
5.66411018371582 , 5.628997815017379 , q1 , 100 , 1 , hour
65.6834602355957 , 78.71847547754992 , q1 , 100 , 10 , hour
329.3022632598877 , 463.1296175930684 , q1 , 100 , 50 , hour
353.55732440948486 , 20.230362133193946 , q1 , 100 , 100 , hour
83.58533382415771 , 29.042578522520007 , q1 , 100 , 1 , day
964.8584365844727 , 632.5143299188223 , q1 , 100 , 10 , day
5037.472987174988 , 2452.203253264036 , q1 , 100 , 50 , day
1839.9879217147827 , 511.1589452436572 , q1 , 100 , 100 , day
363.60366344451904 , 28.582937677406154 , q1 , 100 , 1 , week
6415.80216884613 , 1007.4654664172406 , q1 , 100 , 10 , week
31470.95158100128 , 3201.957492807512 , q1 , 100 , 50 , week
1677.9832363128662 , 83.17806041934398 , q1 , 100 , 100 , week
2.909398078918457 , 8.655357733263969 , q3 , 1 , 1 , minute
0.4892587661743164 , 0.38639610316696743 , q3 , 1 , 10 , minute
0.9860754013061523 , 1.3908904820172825 , q3 , 1 , 50 , minute
1.3459444046020508 , 1.0158337322097106 , q3 , 1 , 100 , minute
0.1296520233154297 , 0.06512109125458823 , q3 , 1 , 1 , hour
0.21262168884277344 , 0.04638843823370531 , q3 , 1 , 10 , hour
0.7406711578369141 , 0.10193764103132104 , q3 , 1 , 50 , hour
1.1160612106323242 , 0.11051348821897172 , q3 , 1 , 100 , hour
0.6159067153930664 , 0.21169729249438024 , q3 , 1 , 1 , day
3.9779186248779297 , 1.57415933886643 , q3 , 1 , 10 , day
19.818735122680664 , 7.523884339566771 , q3 , 1 , 50 , day
46.740150451660156 , 31.41050131103163 , q3 , 1 , 100 , day
0.903010368347168 , 0.30212697041624387 , q3 , 1 , 1 , week
5.566835403442383 , 3.386597215767126 , q3 , 1 , 10 , week
18.046903610229492 , 1.250456653079787 , q3 , 1 , 50 , week
